Filed,Document,Total Pages,case_number
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30962
8/27/2021,Summons: on Complaint,1.0,21CHLC30962
8/27/2021,Complaint,11.0,21CHLC30962
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30962
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30962
4/4/2022,Request for Dismissal,2.0,21CHLC30963
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30963
8/27/2021,Summons: on Complaint,1.0,21CHLC30963
8/27/2021,Complaint,15.0,21CHLC30963
8/27/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,21CHLC30963
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30963
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30963
8/27/2021,Declaration : of Venue,1.0,21CHLC30963
4/4/2022,Request for Dismissal,2.0,21CHLC30964
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30964
8/27/2021,Summons: on Complaint,1.0,21CHLC30964
8/27/2021,Complaint,23.0,21CHLC30964
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30964
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30964
8/27/2021,Declaration : of Venue,1.0,21CHLC30964
8/31/2022,Request for Dismissal,2.0,21CHLC30965
9/7/2021,Proof of Personal Service,2.0,21CHLC30965
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30965
8/27/2021,Summons: on Complaint,1.0,21CHLC30965
8/27/2021,Complaint,21.0,21CHLC30965
8/27/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,21CHLC30965
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30965
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30965
8/30/2022,Request for Dismissal,2.0,21CHLC30966
9/10/2021,Proof of Personal Service,3.0,21CHLC30966
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30966
8/27/2021,Summons: on Complaint,1.0,21CHLC30966
8/27/2021,Complaint,24.0,21CHLC30966
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30966
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30966
8/27/2021,Declaration : of Venue,1.0,21CHLC30966
9/2/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC30967
9/8/2021,Declaration : of Non-Service,1.0,21CHLC30967
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30967
8/27/2021,Summons: on Complaint,1.0,21CHLC30967
8/27/2021,Complaint,31.0,21CHLC30967
8/27/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC30967
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30967
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30967
11/10/2021,Request for Dismissal,2.0,21CHLC30968
9/7/2021,Proof of Personal Service,2.0,21CHLC30968
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30968
8/27/2021,Summons: on Complaint,1.0,21CHLC30968
8/27/2021,Complaint,4.0,21CHLC30968
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30968
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30968
5/28/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest: Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC30969
5/28/2024,Writ of Execution: Writ of Execution (ORANGE),3.0,21CHLC30969
8/31/2022,Default Judgment: Default Judgment,2.0,21CHLC30969
8/25/2022,Declaration of Costs - CCP 1033,9.0,21CHLC30969
8/25/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,23.0,21CHLC30969
8/25/2022,Request for Entry of Default / Judgment,3.0,21CHLC30969
8/25/2022,Request for Dismissal,2.0,21CHLC30969
6/2/2022,Proof of Personal Service,3.0,21CHLC30969
10/14/2021,Declaration : Declaration of Non-Service,1.0,21CHLC30969
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30969
8/27/2021,Summons: on Complaint,1.0,21CHLC30969
8/27/2021,Complaint,24.0,21CHLC30969
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30969
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30969
3/29/2022,Request for Dismissal,3.0,21CHLC30970
12/20/2021,Proof of Personal Service,3.0,21CHLC30970
12/9/2021,Declaration : Declaration of Non-Service,1.0,21CHLC30970
11/1/2021,Declaration : of Non-Service,1.0,21CHLC30970
10/4/2021,Declaration : Declaration of Non-Service,1.0,21CHLC30970
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30970
8/27/2021,Summons: on Complaint,1.0,21CHLC30970
8/27/2021,Complaint,20.0,21CHLC30970
8/27/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC30970
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30970
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30970
12/30/2021,Request for Dismissal,2.0,21CHLC30971
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30971
8/27/2021,Summons: on Complaint,1.0,21CHLC30971
8/27/2021,Complaint,15.0,21CHLC30971
8/27/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,21CHLC30971
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30971
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30971
3/20/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC30972
3/8/2023,Writ of Execution: (KERN),3.0,21CHLC30972
1/27/2023,Writ of Execution: (LOS ANGELES),3.0,21CHLC30972
1/11/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC30972
9/26/2022,Writ - Return,7.0,21CHLC30972
3/24/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC30972
3/24/2022,Writ of Execution: (SAN DIEGO),3.0,21CHLC30972
3/24/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC30972
3/7/2022,Notice : OF ENTRY OF JUDGMENT,4.0,21CHLC30972
2/22/2022,Judgment: Default Judgment,2.0,21CHLC30972
2/3/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,10.0,21CHLC30972
2/3/2022,Request for Entry of Default / Judgment,2.0,21CHLC30972
2/3/2022,Request for Dismissal,2.0,21CHLC30972
2/3/2022,Declaration : OF ATTORNEY,14.0,21CHLC30972
10/20/2021,Request for Entry of Default / Judgment,2.0,21CHLC30972
9/7/2021,Proof of Service by Substituted Service,1.0,21CHLC30972
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30972
8/27/2021,Summons: on Complaint,1.0,21CHLC30972
8/27/2021,Complaint,3.0,21CHLC30972
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30972
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30972
11/10/2022,Proof of Service by Mail,1.0,21CHLC30973
11/10/2022,Acknowledgment of Satisfaction of Judgment,2.0,21CHLC30973
5/11/2022,Notice : of entry of judgment,3.0,21CHLC30973
5/11/2022,Proof of Service by Mail,1.0,21CHLC30973
11/18/2021,Default Judgment,2.0,21CHLC30973
11/17/2021,Request for Entry of Default / Judgment,2.0,21CHLC30973
11/17/2021,Statement of the Case,1.0,21CHLC30973
11/17/2021,Declaration : Re Non-Active Military Status,5.0,21CHLC30973
10/7/2021,Proof of Personal Service,2.0,21CHLC30973
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30973
8/27/2021,Summons: on Complaint,1.0,21CHLC30973
8/27/2021,Complaint,3.0,21CHLC30973
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30973
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30973
9/2/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC30974
10/4/2021,Declaration : Declaration of Non-Service,1.0,21CHLC30974
9/16/2021,Declaration : of Non-Service,1.0,21CHLC30974
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30974
8/27/2021,Summons: on Complaint,1.0,21CHLC30974
8/27/2021,Complaint,20.0,21CHLC30974
8/27/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC30974
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30974
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30974
11/14/2022,Proof of Service by Mail,1.0,21CHLC30975
11/14/2022,Acknowledgment of Satisfaction of Judgment,2.0,21CHLC30975
7/25/2022,Writ of Execution: (LOS ANGELES),3.0,21CHLC30975
7/21/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC30975
7/21/2022,Declaration : Waiver of Post Judgment Costs,1.0,21CHLC30975
6/22/2022,Notice : of entry of judgment,3.0,21CHLC30975
6/22/2022,Proof of Service by Mail,1.0,21CHLC30975
4/6/2022,Default Judgment,2.0,21CHLC30975
4/6/2022,Request for Entry of Default / Judgment,2.0,21CHLC30975
4/6/2022,Statement of the Case,1.0,21CHLC30975
4/6/2022,Declaration : Re Non-Active Military Status,5.0,21CHLC30975
11/5/2021,Proof of Personal Service,2.0,21CHLC30975
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30975
8/27/2021,Summons: on Complaint,1.0,21CHLC30975
8/27/2021,Complaint,3.0,21CHLC30975
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30975
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30975
7/13/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC30976
4/12/2022,Default Judgment,2.0,21CHLC30976
4/12/2022,Request for Entry of Default / Judgment,4.0,21CHLC30976
4/12/2022,"Declaration of Interest, Costs and Attorney Fees",4.0,21CHLC30976
1/13/2022,Proof of Personal Service,2.0,21CHLC30976
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30976
8/27/2021,Summons: on Complaint,1.0,21CHLC30976
8/27/2021,Complaint,4.0,21CHLC30976
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30976
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30976
12/23/2021,Request for Dismissal,3,21CHLC30977
12/16/2021,Notice of Rejection - Pleadings,2,21CHLC30977
12/3/2021,Notice of Rejection - Pleadings,2,21CHLC30977
10/28/2021,Proof of Service by Substituted Service,5,21CHLC30977
10/27/2021,Certificate of Mailing for: [Order on Court Fee Waiver (Superior Court)],1,21CHLC30977
10/26/2021,Order on Court Fee Waiver (Superior Court),3,21CHLC30977
10/26/2021,Notice of Trial,2,21CHLC30977
10/25/2021,Answer,5,21CHLC30977
10/25/2021,Proof of Service by Mail,2,21CHLC30977
10/4/2021,Clerk's Notice of Voiding of Filing,2,21CHLC30977
9/21/2021,Attachment,1,21CHLC30977
9/21/2021,Notice of Rejection - Pleadings,2,21CHLC30977
9/20/2021,Certificate of Mailing for: [Order on Court Fee Waiver (Superior Court)],1,21CHLC30977
9/16/2021,Order on Court Fee Waiver (Superior Court),3,21CHLC30977
8/27/2021,Notice of Case Assignment - Limited Civil Case,1,21CHLC30977
8/27/2021,Summons: on Complaint,1,21CHLC30977
8/27/2021,Complaint,14,21CHLC30977
8/27/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2,21CHLC30977
8/27/2021,Civil Case Cover Sheet,6,21CHLC30977
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2,21CHLC30977
,RETURNED MAIL: Order on Court Fee Waiver (FW-003),Currently Unavailable,21CHLC30977
10/13/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,21CHLC30978
8/8/2023,Writ - Return,3,21CHLC30978
10/17/2022,Notice : OF ENTRY OF JUDGMENT OR ORDER,4,21CHLC30978
10/6/2022,Writ of Execution: (LOS ANGELES ),3,21CHLC30978
9/29/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,21CHLC30978
9/28/2022,Abstract of Judgment - Civil and Small Claims,2,21CHLC30978
8/11/2022,Default Judgment,2,21CHLC30978
8/9/2022,Request for Entry of Default / Judgment,3,21CHLC30978
8/9/2022,Declaration : Re: Waiver of Interest,1,21CHLC30978
8/9/2022,Declaration : In Support of Judgment CIV. CODE 1788.50,15,21CHLC30978
2/28/2022,Certificate of Mailing for: [Notice of Rejection of Electronic Filing],1,21CHLC30978
2/16/2022,Proof of Service - No Service,2,21CHLC30978
2/16/2022,Request for Entry of Default / Judgment,3,21CHLC30978
2/16/2022,Request for Dismissal,2,21CHLC30978
2/16/2022,Declaration : In Support of Interest Calculation,2,21CHLC30978
2/16/2022,Declaration : In Re: C.C.P. 1033,4,21CHLC30978
2/16/2022,Declaration : In Support of Judgment,14,21CHLC30978
2/16/2022,Declaration : In Support of Non Military Status,2,21CHLC30978
2/16/2022,Declaration : Original Creditors Declaration In Support of Entry of Default Judgment,11,21CHLC30978
12/6/2021,Proof of Personal Service,3,21CHLC30978
8/27/2021,Notice of Case Assignment - Limited Civil Case,1,21CHLC30978
8/27/2021,Summons: on Complaint,1,21CHLC30978
8/27/2021,Complaint,14,21CHLC30978
8/27/2021,Civil Case Cover Sheet,6,21CHLC30978
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2,21CHLC30978
,Default Judgment,2,21CHLC30978
,Notice of Rejection of Electronic Filing,Currently Unavailable,21CHLC30978
7/26/2022,Default Judgment,2.0,21CHLC30979
7/18/2022,Declaration of Costs - CCP 1033,3.0,21CHLC30979
7/18/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,14.0,21CHLC30979
7/18/2022,Request for Entry of Default / Judgment,3.0,21CHLC30979
7/18/2022,Request for Dismissal,2.0,21CHLC30979
1/4/2022,Proof of Service by Substituted Service,4.0,21CHLC30979
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30979
8/27/2021,Summons: on Complaint,1.0,21CHLC30979
8/27/2021,Complaint,14.0,21CHLC30979
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30979
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30979
7/26/2022,Default Judgment,2.0,21CHLC30980
7/18/2022,Declaration of Costs - CCP 1033,3.0,21CHLC30980
7/18/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,18.0,21CHLC30980
7/18/2022,Request for Entry of Default / Judgment,3.0,21CHLC30980
7/18/2022,Request for Dismissal,2.0,21CHLC30980
10/12/2021,Proof of Service by Substituted Service,4.0,21CHLC30980
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30980
8/27/2021,Summons: on Complaint,1.0,21CHLC30980
8/27/2021,Complaint,21.0,21CHLC30980
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30980
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30980
8/26/2022,Request for Dismissal,2.0,21CHLC30981
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30981
8/27/2021,Summons: on Complaint,1.0,21CHLC30981
8/27/2021,Complaint,3.0,21CHLC30981
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30981
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30981
8/29/2022,Request for Dismissal,2.0,21CHLC30982
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30982
8/27/2021,Summons: on Complaint,1.0,21CHLC30982
8/27/2021,Complaint,20.0,21CHLC30982
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30982
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30982
8/29/2022,Request for Dismissal,2.0,21CHLC30983
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30983
8/27/2021,Summons: on Complaint,1.0,21CHLC30983
8/27/2021,Complaint,3.0,21CHLC30983
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30983
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30983
1/25/2022,Judgment,2.0,21CHLC30984
1/21/2022,Declaration of Costs - CCP 1033,3.0,21CHLC30984
1/21/2022,Request for Entry of Default / Judgment,2.0,21CHLC30984
1/21/2022,Request for Dismissal,2.0,21CHLC30984
12/6/2021,Proof of Service by Substituted Service,4.0,21CHLC30984
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30984
8/27/2021,Summons: on Complaint,1.0,21CHLC30984
8/27/2021,Complaint,3.0,21CHLC30984
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30984
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30984
12/21/2021,Default Judgment,2.0,21CHLC30985
12/20/2021,Declaration of Costs - CCP 1033,3.0,21CHLC30985
12/20/2021,Request for Entry of Default / Judgment,2.0,21CHLC30985
12/20/2021,Request for Dismissal,2.0,21CHLC30985
10/12/2021,Proof of Service by Substituted Service,4.0,21CHLC30985
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30985
8/27/2021,Summons: on Complaint,1.0,21CHLC30985
8/27/2021,Complaint,3.0,21CHLC30985
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30985
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30985
1/18/2023,Default Judgment,2.0,21CHLC30986
1/10/2023,Declaration of Costs - CCP 1033,3.0,21CHLC30986
1/10/2023,Declaration Pursuant to 585 CCP in Support of Default Judgment,15.0,21CHLC30986
1/10/2023,Request for Entry of Default / Judgment,3.0,21CHLC30986
1/10/2023,Request for Dismissal,2.0,21CHLC30986
9/2/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC30986
10/12/2021,Proof of Service by Substituted Service,4.0,21CHLC30986
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30986
8/27/2021,Summons: on Complaint,1.0,21CHLC30986
8/27/2021,Complaint,18.0,21CHLC30986
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30986
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30986
6/28/2023,Request for Dismissal,2.0,21CHLC30987
8/25/2022,Notice of Settlement,2.0,21CHLC30987
8/25/2022,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC30987
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30987
8/27/2021,Summons: on Complaint,1.0,21CHLC30987
8/27/2021,Complaint,3.0,21CHLC30987
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30987
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30987
12/20/2021,Declaration of Costs - CCP 1033,3.0,21CHLC30988
12/20/2021,Default Judgment,2.0,21CHLC30988
12/20/2021,Request for Entry of Default / Judgment,2.0,21CHLC30988
12/20/2021,Request for Dismissal,2.0,21CHLC30988
10/12/2021,Proof of Service by Substituted Service,4.0,21CHLC30988
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30988
8/27/2021,Summons: on Complaint,1.0,21CHLC30988
8/27/2021,Complaint,3.0,21CHLC30988
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30988
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30988
8/29/2022,Request for Dismissal,2.0,21CHLC30989
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30989
8/27/2021,Summons: on Complaint,1.0,21CHLC30989
8/27/2021,Complaint,3.0,21CHLC30989
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30989
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30989
4/5/2022,Request for Dismissal,2.0,21CHLC30990
4/5/2022,Proof of Service by Mail,2.0,21CHLC30990
9/13/2021,Declaration re: Due Diligence,1.0,21CHLC30990
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30990
8/27/2021,Summons: on Complaint,1.0,21CHLC30990
8/27/2021,Complaint,14.0,21CHLC30990
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30990
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30990
8/27/2021,Declaration : DECLARATION OF VENUE,1.0,21CHLC30990
12/20/2021,Declaration of Costs - CCP 1033,3.0,21CHLC30991
12/20/2021,Default Judgment,2.0,21CHLC30991
12/20/2021,Request for Entry of Default / Judgment,2.0,21CHLC30991
12/20/2021,Request for Dismissal,2.0,21CHLC30991
12/7/2021,Proof of Service by Substituted Service,4.0,21CHLC30991
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30991
8/27/2021,Summons: on Complaint,1.0,21CHLC30991
8/27/2021,Complaint,3.0,21CHLC30991
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30991
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30991
5/24/2024,Writ - Return: Writ - Return,2.0,21CHLC30992
11/14/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC30992
11/14/2023,Declaration : Regarding Interest,2.0,21CHLC30992
8/18/2023,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC30992
3/7/2023,Default Judgment,2.0,21CHLC30992
3/6/2023,Order : Accepting Imaged Documents in Lieu of Originals,1.0,21CHLC30992
2/27/2023,Declaration of Costs - CCP 1033,4.0,21CHLC30992
2/27/2023,Declaration Pursuant to 585 CCP in Support of Default Judgment,22.0,21CHLC30992
2/27/2023,Request for Entry of Default / Judgment,3.0,21CHLC30992
2/27/2023,Declaration re: Attorney's Fees,1.0,21CHLC30992
2/27/2023,Summary of the Case,1.0,21CHLC30992
2/27/2023,Declaration : Re: Non Military Status,9.0,21CHLC30992
1/5/2023,Certificate of Mailing for: Order TO CONTINUE ORDER TO SHOW CAUSE,1.0,21CHLC30992
1/5/2023,Order : TO CONTINUE ORDER TO SHOW CAUSE,1.0,21CHLC30992
12/27/2022,Notice of Appearance,2.0,21CHLC30992
12/27/2022,Request : TO CONTINUE AND DECLARATION OF BREANNE L. REESE,2.0,21CHLC30992
12/27/2022,Proof of Service by Mail,2.0,21CHLC30992
12/1/2022,Proof of Service by Substituted Service,3.0,21CHLC30992
9/20/2022,Declaration re: Due Diligence,1.0,21CHLC30992
8/9/2022,Certificate of Mailing for: [Order TO CONTINUE ORDER TO SHOW CAUSE],1.0,21CHLC30992
8/9/2022,Order : TO CONTINUE ORDER TO SHOW CAUSE,1.0,21CHLC30992
8/5/2022,Request : TO CONTINUE ORDER TO SHOW CAUSE,2.0,21CHLC30992
8/5/2022,Notice : of remote appearance,2.0,21CHLC30992
8/5/2022,Proof of Service by Mail,2.0,21CHLC30992
9/10/2021,Declaration re: Due Diligence,1.0,21CHLC30992
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30992
8/27/2021,Summons: on Complaint,1.0,21CHLC30992
8/27/2021,Complaint,14.0,21CHLC30992
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30992
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30992
8/27/2021,Declaration : DECLARATION OF VENUE,1.0,21CHLC30992
8/29/2022,Request for Dismissal,2.0,21CHLC30993
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30993
8/27/2021,Summons: on Complaint,1.0,21CHLC30993
8/27/2021,Complaint,20.0,21CHLC30993
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30993
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30993
3/7/2023,Request for Dismissal,2.0,21CHLC30994
8/26/2022,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC30994
8/25/2022,Notice of Settlement,2.0,21CHLC30994
9/30/2021,Proof of Service by Substituted Service,4.0,21CHLC30994
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30994
8/27/2021,Summons: on Complaint,1.0,21CHLC30994
8/27/2021,Complaint,3.0,21CHLC30994
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30994
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30994
8/3/2023,Writ - Return,7.0,21CHLC30995
12/1/2022,Writ of Execution: (SAN DIEGO),3.0,21CHLC30995
11/30/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC30995
10/19/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC30995
12/20/2021,Declaration of Costs - CCP 1033,3.0,21CHLC30995
12/20/2021,Default Judgment,2.0,21CHLC30995
12/20/2021,Request for Entry of Default / Judgment,2.0,21CHLC30995
12/20/2021,Request for Dismissal,2.0,21CHLC30995
9/30/2021,Proof of Personal Service,2.0,21CHLC30995
8/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC30995
8/27/2021,Summons: on Complaint,1.0,21CHLC30995
8/27/2021,Complaint,3.0,21CHLC30995
8/27/2021,Civil Case Cover Sheet,6.0,21CHLC30995
8/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC30995
6/10/2024,Writ - Return: Writ - Return,7.0,21CHLC30996
12/4/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC30996
4/6/2023,Writ of Execution: (Contra Costa),3.0,21CHLC30996
4/5/2023,Writ - Return,3.0,21CHLC30996
12/8/2022,Writ of Execution: (LOS ANGELES),3.0,21CHLC30996
12/6/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC30996
9/1/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC30996
9/1/2022,Writ of Execution: (ORANGE),3.0,21CHLC30996
12/21/2021,Default Judgment,2.0,21CHLC30996
12/20/2021,Declaration of Costs - CCP 1033,3.0,21CHLC30996
12/20/2021,Request for Entry of Default / Judgment,2.0,21CHLC30996
12/20/2021,Request for Dismissal,2.0,21CHLC30996
9/30/2021,Proof of Personal Service,2.0,21CHLC30996
