Filed,Document,Total Pages,case_number
3/2/2021,Declaration : IN RE: CCP 1033,4.0,20CHLC07830
3/2/2021,Declaration : RE: AWARD OF ATTORNEY FEES,10.0,20CHLC07830
3/2/2021,Declaration : IN SUPPORT OF NON MILITARY STATUS,2.0,20CHLC07830
3/2/2021,Declaration : IN SUPPORT OF JUDGMENT PURSUANT TO CIVIL CODE 1788.60(a),41.0,20CHLC07830
3/2/2021,Request for Entry of Default / Judgment,3.0,20CHLC07830
3/2/2021,Request for Dismissal,2.0,20CHLC07830
9/24/2020,Notice Re: Continuance of Hearing and Order,2.0,20CHLC07830
3/11/2020,Proof of Personal Service,3.0,20CHLC07830
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07830
2/21/2020,Complaint,11.0,20CHLC07830
2/21/2020,Civil Case Cover Sheet,6.0,20CHLC07830
2/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07830
2/21/2020,Summons: on Complaint,1.0,20CHLC07830
11/16/2020,Default Judgment,2.0,20CHLC07831
11/13/2020,Declaration : Re: C.C.P. 1788,16.0,20CHLC07831
11/13/2020,Request for Entry of Default / Judgment,3.0,20CHLC07831
11/13/2020,Request for Dismissal,2.0,20CHLC07831
11/13/2020,Declaration : Re: C.C.P. 1033,2.0,20CHLC07831
11/13/2020,Declaration : Waiver of Interest in Excess of 10%,1.0,20CHLC07831
11/13/2020,Declaration : Waiver of Security Interest,1.0,20CHLC07831
9/24/2020,Notice Re: Continuance of Hearing and Order,2.0,20CHLC07831
3/24/2020,Proof of Service by Substituted Service,4.0,20CHLC07831
2/21/2020,Civil Case Cover Sheet,6.0,20CHLC07831
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07831
2/21/2020,Declaration : Re: Venue,1.0,20CHLC07831
2/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07831
2/21/2020,Summons: on Complaint,1.0,20CHLC07831
2/21/2020,Complaint,12.0,20CHLC07831
4/13/2020,Proof of Service - No Service,1.0,20CHLC07832
4/6/2020,Request for Dismissal,3.0,20CHLC07832
2/24/2020,Civil Case Cover Sheet,6.0,20CHLC07832
2/24/2020,Complaint,4.0,20CHLC07832
2/24/2020,Summons: on Complaint,1.0,20CHLC07832
2/24/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07832
2/24/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07832
1/10/2022,Request for Dismissal,2.0,20CHLC07833
9/24/2020,Notice Re: Continuance of Hearing and Order,2.0,20CHLC07833
6/17/2020,Notice of Stay of Proceedings (Bankruptcy),3.0,20CHLC07833
3/11/2020,Declaration re: Due Diligence,1.0,20CHLC07833
3/11/2020,Proof of Mailing (Substituted Service),2.0,20CHLC07833
3/11/2020,Proof of Service by Substituted Service,3.0,20CHLC07833
2/21/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC07833
2/21/2020,Complaint,14.0,20CHLC07833
2/21/2020,Summons: on Complaint,1.0,20CHLC07833
2/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07833
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07833
2/21/2020,Civil Case Cover Sheet,6.0,20CHLC07833
8/18/2021,Request for Dismissal,2.0,20CHLC07834
5/11/2021,Proof of Service - No Service,1.0,20CHLC07834
9/24/2020,Notice Re: Continuance of Hearing and Order,2.0,20CHLC07834
3/9/2020,Proof of Service - No Service,1.0,20CHLC07834
2/21/2020,Complaint,10.0,20CHLC07834
2/21/2020,Summons: on Complaint,1.0,20CHLC07834
2/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07834
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07834
2/21/2020,Civil Case Cover Sheet,6.0,20CHLC07834
7/31/2020,Request for Dismissal,2.0,20CHLC07835
3/30/2020,Proof of Service - No Service,1.0,20CHLC07835
2/24/2020,Civil Case Cover Sheet,6.0,20CHLC07835
2/24/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07835
2/24/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07835
2/24/2020,Summons: on Complaint,1.0,20CHLC07835
2/24/2020,Complaint,10.0,20CHLC07835
1/3/2024,Minute Order: (Order to Show Cause Re: Dismissal (Settlement)),1.0,20CHLC07836
4/23/2021,Notice of Settlement,2.0,20CHLC07836
4/23/2021,Order to Show Cause re: Dismissal (Settlement),2.0,20CHLC07836
3/26/2021,Certificate of Mailing for: (Non-Jury Trial) of 03/26/2021,1.0,20CHLC07836
3/26/2021,Minute Order: (Non-Jury Trial),1.0,20CHLC07836
3/22/2021,Declaration : OF DEFENDANT AND REQUEST TO CONTINUE TRIAL,5.0,20CHLC07836
3/16/2021,Notice : NOTICE OF COURT TRIAL,2.0,20CHLC07836
2/26/2021,Minute Order: (Non-Jury Trial),1.0,20CHLC07836
2/22/2021,Trial Brief,19.0,20CHLC07836
2/22/2021,Exhibit List,18.0,20CHLC07836
2/2/2021,Objection : DEFENDANTS’ OBJECTIONS TO ORIGINAL CREDITOR’S DECLARATION IN LIEU OF LIVE TESTIMONY AND PLAINTIFF’S DECLARATION OF AUTHORIZED AGENT IN LIEU OF LIVE TESTIMONY,5.0,20CHLC07836
1/12/2021,Witness List,3.0,20CHLC07836
1/12/2021,Notice : TO ATTEND TRIAL (C.C.P.§ 1987(b)),3.0,20CHLC07836
1/12/2021,Declaration : PLAINTIFF’S DECLARATION OF AUTHORIZED AGENT IN LIEU OF LIVE TESTIMONY CCP §98,17.0,20CHLC07836
1/12/2021,Declaration : ORIGINAL CREDITOR’S DECLARATION IN LIEU OF LIVE TESTIMONY CCP § 98,19.0,20CHLC07836
4/6/2020,Notice of Trial,2.0,20CHLC07836
4/3/2020,Answer,5.0,20CHLC07836
3/13/2020,Declaration re: Due Diligence,1.0,20CHLC07836
3/13/2020,Proof of Service by Substituted Service,2.0,20CHLC07836
3/13/2020,Proof of Mailing (Substituted Service),2.0,20CHLC07836
2/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07836
2/21/2020,Civil Case Cover Sheet,6.0,20CHLC07836
2/21/2020,Complaint,14.0,20CHLC07836
2/21/2020,Summons: on Complaint,1.0,20CHLC07836
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07836
1/29/2021,Request for Dismissal,2.0,20CHLC07837
9/24/2020,Notice Re: Continuance of Hearing and Order,2.0,20CHLC07837
2/21/2020,Civil Case Cover Sheet,6.0,20CHLC07837
2/21/2020,Complaint,3.0,20CHLC07837
2/21/2020,Summons: on Complaint,1.0,20CHLC07837
2/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07837
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07837
1/11/2021,Request for Dismissal,2.0,20CHLC07838
9/24/2020,Notice Re: Continuance of Hearing and Order,2.0,20CHLC07838
2/24/2020,Civil Case Cover Sheet,6.0,20CHLC07838
2/24/2020,Complaint,4.0,20CHLC07838
2/24/2020,Summons: on Complaint,1.0,20CHLC07838
2/24/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07838
2/24/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07838
5/22/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest: Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,20CHLC07839
11/2/2023,Writ - Return,Currently Unavailable,20CHLC07839
9/27/2023,Writ of Execution: (LOS ANGELES),3,20CHLC07839
9/25/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,20CHLC07839
2/22/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,20CHLC07839
11/9/2021,Notice : of Entry of Judgment,4,20CHLC07839
8/31/2021,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,20CHLC07839
8/31/2021,Writ of Execution: (LOS ANGELES),3,20CHLC07839
6/22/2021,Abstract of Judgment - Civil and Small Claims,2,20CHLC07839
6/1/2021,Default Judgment,2,20CHLC07839
5/26/2021,Request for Entry of Default / Judgment,3,20CHLC07839
11/24/2020,Request for Dismissal,2,20CHLC07839
11/24/2020,Request for Entry of Default / Judgment,3,20CHLC07839
11/24/2020,Declaration : IN SUPPORT OF NON MILITARY STATUS,2,20CHLC07839
11/24/2020,Declaration : IN SUPPORT OF ENTRY OF DEFAULT JUDGMENT CCP 1788.58,12,20CHLC07839
11/24/2020,Declaration : IN SUPPORT OF INTEREST CALCULATION,2,20CHLC07839
11/24/2020,Declaration : IN SUPPORT OF JUDGMENT PURSUANT TO CIVIL CODE 1788.50,16,20CHLC07839
11/24/2020,Declaration : RE: C.C.P 1033,4,20CHLC07839
9/24/2020,Notice Re: Continuance of Hearing and Order,2,20CHLC07839
3/12/2020,Declaration re: Due Diligence,1,20CHLC07839
3/12/2020,Proof of Mailing (Substituted Service),2,20CHLC07839
3/12/2020,Proof of Service by Substituted Service,2,20CHLC07839
2/21/2020,Notice of Case Assignment - Limited Civil Case,1,20CHLC07839
2/21/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2,20CHLC07839
2/21/2020,Complaint,14,20CHLC07839
2/21/2020,Summons: on Complaint,1,20CHLC07839
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2,20CHLC07839
2/21/2020,Civil Case Cover Sheet,6,20CHLC07839
,Notice of Rejection of Electronic Filing,Currently Unavailable,20CHLC07839
,Default Judgment,2,20CHLC07839
10/2/2023,Writ of Execution: (LOS ANGELES),3.0,20CHLC07840
10/2/2023,Notice of Change of Address or Other Contact Information,2.0,20CHLC07840
2/24/2021,Notice of Rejection - Pleadings,2.0,20CHLC07840
2/24/2021,Attachment,1.0,20CHLC07840
11/13/2020,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC07840
9/25/2020,Request for Entry of Default / Judgment,4.0,20CHLC07840
9/25/2020,"Declaration of Interest, Costs and Attorney Fees",4.0,20CHLC07840
9/25/2020,Default Judgment,2.0,20CHLC07840
9/24/2020,Notice Re: Continuance of Hearing and Order,2.0,20CHLC07840
3/9/2020,Proof of Service by Substituted Service,4.0,20CHLC07840
2/24/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07840
2/24/2020,Complaint,4.0,20CHLC07840
2/24/2020,Civil Case Cover Sheet,6.0,20CHLC07840
2/24/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07840
2/24/2020,Summons: on Complaint,1.0,20CHLC07840
12/7/2020,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC07841
9/29/2020,Request for Entry of Default / Judgment,4.0,20CHLC07841
9/29/2020,"Declaration of Interest, Costs and Attorney Fees",4.0,20CHLC07841
9/29/2020,Default Judgment,2.0,20CHLC07841
9/24/2020,Notice Re: Continuance of Hearing and Order,2.0,20CHLC07841
8/12/2020,Proof of Service by Substituted Service,4.0,20CHLC07841
2/24/2020,Civil Case Cover Sheet,6.0,20CHLC07841
2/24/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07841
2/24/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07841
2/24/2020,Summons: on Complaint,1.0,20CHLC07841
2/24/2020,Complaint,4.0,20CHLC07841
3/24/2022,Writ - Return,2,20CHLC07842
1/18/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,20CHLC07842
11/9/2021,Notice : of Entry of Judgment,4,20CHLC07842
9/17/2021,Writ of Execution: (LOS ANGELES),3,20CHLC07842
9/17/2021,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,20CHLC07842
6/22/2021,Abstract of Judgment - Civil and Small Claims,2,20CHLC07842
5/28/2021,Default Judgment,2,20CHLC07842
5/26/2021,Order : Order Granting Attorney Fees,1,20CHLC07842
5/26/2021,Request for Entry of Default / Judgment,3,20CHLC07842
11/30/2020,Declaration : IN SUPPORT OF ENTRY OF DEFAULT JUDGMENT CCP 1788.58,12,20CHLC07842
11/30/2020,Declaration : IN SUPPORT OF JUDGMENT PURSUANT TO CIVIL CODE 1788.50,16,20CHLC07842
11/30/2020,Declaration : RE: C.C.P 1033,4,20CHLC07842
11/30/2020,Declaration : IN SUPPORT OF NON MILITARY STATUS,2,20CHLC07842
11/30/2020,Declaration : IN SUPPORT OF INTEREST CALCULATION,2,20CHLC07842
11/30/2020,Declaration : RE: AWARD OF ATTORNEY FEES,10,20CHLC07842
11/30/2020,Request for Entry of Default / Judgment,3,20CHLC07842
11/30/2020,Request for Dismissal,2,20CHLC07842
9/24/2020,Notice Re: Continuance of Hearing and Order,2,20CHLC07842
4/8/2020,Proof of Service by Substituted Service,2,20CHLC07842
4/8/2020,Proof of Mailing (Substituted Service),1,20CHLC07842
4/8/2020,Declaration re: Due Diligence,1,20CHLC07842
4/8/2020,Declaration re: Due Diligence,1,20CHLC07842
2/21/2020,Civil Case Cover Sheet,6,20CHLC07842
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2,20CHLC07842
2/21/2020,Summons: on Complaint,1,20CHLC07842
2/21/2020,Complaint,14,20CHLC07842
2/21/2020,Notice of Case Assignment - Limited Civil Case,1,20CHLC07842
,Order : GRANTING ATTORNEY FEES,1,20CHLC07842
,Default Judgment,2,20CHLC07842
,Notice of Rejection of Electronic Filing,Currently Unavailable,20CHLC07842
6/30/2020,Request for Dismissal,2.0,20CHLC07843
2/24/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07843
2/24/2020,Civil Case Cover Sheet,6.0,20CHLC07843
2/24/2020,Complaint,4.0,20CHLC07843
2/24/2020,Summons: on Complaint,1.0,20CHLC07843
2/24/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07843
1/25/2021,Request for Dismissal,2.0,20CHLC07844
9/24/2020,Notice Re: Continuance of Hearing and Order,2.0,20CHLC07844
2/24/2020,Civil Case Cover Sheet,6.0,20CHLC07844
2/24/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07844
2/24/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07844
2/24/2020,Summons: on Complaint,1.0,20CHLC07844
2/24/2020,Complaint,4.0,20CHLC07844
1/15/2021,Request for Dismissal,3.0,20CHLC07845
3/4/2020,Proof of Service - No Service,1.0,20CHLC07845
2/28/2020,Proof of Service - No Service,1.0,20CHLC07845
2/20/2020,Complaint,4.0,20CHLC07845
2/20/2020,Civil Case Cover Sheet,6.0,20CHLC07845
2/20/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07845
2/20/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07845
2/20/2020,Summons: on Complaint,1.0,20CHLC07845
3/8/2021,Acknowledgment of Satisfaction of Judgment,2.0,20CHLC07846
3/4/2021,Writ - Return,2.0,20CHLC07846
10/30/2020,Writ of Execution: (LOS ANGELES),3.0,20CHLC07846
10/29/2020,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC07846
8/6/2020,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC07846
6/17/2020,Declaration Pursuant to 1717.5 CC re: Attorney Fees,1.0,20CHLC07846
6/17/2020,Request for Dismissal,2.0,20CHLC07846
6/17/2020,Request for Entry of Default / Judgment,2.0,20CHLC07846
6/17/2020,Declaration Pursuant to 585 CCP in Support of Default Judgment,25.0,20CHLC07846
6/17/2020,Default Judgment,2.0,20CHLC07846
6/17/2020,Declaration : ISO COSTS FOR EFILING FEES,3.0,20CHLC07846
6/17/2020,Declaration : RE COMPUTATION OF INTEREST,2.0,20CHLC07846
6/17/2020,Declaration : RE 1033 CCP,2.0,20CHLC07846
3/18/2020,Proof of Personal Service,2.0,20CHLC07846
3/18/2020,Proof of Service by Substituted Service,4.0,20CHLC07846
2/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07846
2/21/2020,Civil Case Cover Sheet,6.0,20CHLC07846
2/21/2020,Complaint,4.0,20CHLC07846
2/21/2020,Summons: on Complaint,1.0,20CHLC07846
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07846
7/27/2020,Request for Dismissal,3.0,20CHLC07847
3/6/2020,Proof of Service - No Service,1.0,20CHLC07847
2/20/2020,Civil Case Cover Sheet,6.0,20CHLC07847
2/20/2020,Complaint,3.0,20CHLC07847
2/20/2020,Summons: on Complaint,1.0,20CHLC07847
2/20/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07847
2/20/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07847
12/3/2020,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC07848
9/23/2020,Request for Entry of Default / Judgment,4.0,20CHLC07848
9/23/2020,Default Judgment,2.0,20CHLC07848
9/23/2020,"Declaration of Interest, Costs and Attorney Fees",4.0,20CHLC07848
7/20/2020,Proof of Personal Service,2.0,20CHLC07848
2/24/2020,Civil Case Cover Sheet,6.0,20CHLC07848
2/24/2020,Complaint,4.0,20CHLC07848
2/24/2020,Summons: on Complaint,1.0,20CHLC07848
2/24/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07848
2/24/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07848
7/27/2020,Request for Dismissal,3.0,20CHLC07849
3/26/2020,Proof of Service - No Service,1.0,20CHLC07849
3/3/2020,Proof of Service - No Service,1.0,20CHLC07849
2/20/2020,Complaint,3.0,20CHLC07849
2/20/2020,Civil Case Cover Sheet,6.0,20CHLC07849
2/20/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07849
2/20/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07849
2/20/2020,Summons: on Complaint,1.0,20CHLC07849
10/11/2022,Minute Order: (Court Order),1.0,20CHLC07850
10/10/2022,Order : VACATING DEFAULT JUDGMENT AND DISMISS ACTION WITHOUT PREJUDICE,1.0,20CHLC07850
10/5/2022,Request : to Vacate Default Judgment And Dismiss Action Without Prejudice and Order Thereon,1.0,20CHLC07850
10/21/2020,Default Judgment,2.0,20CHLC07850
10/16/2020,Declaration : Waiver of Security Interest,1.0,20CHLC07850
10/16/2020,Request for Dismissal,2.0,20CHLC07850
10/16/2020,Request for Entry of Default / Judgment,3.0,20CHLC07850
10/16/2020,Declaration : Re: 1788,16.0,20CHLC07850
10/16/2020,Declaration : Re: 1033,2.0,20CHLC07850
10/16/2020,Declaration : Waiver of Interest in Excess of 10%,1.0,20CHLC07850
9/24/2020,Notice Re: Continuance of Hearing and Order,2.0,20CHLC07850
6/17/2020,Proof of Service by Substituted Service,5.0,20CHLC07850
2/21/2020,Declaration : Re: Venue,1.0,20CHLC07850
2/21/2020,Summons: on Complaint,1.0,20CHLC07850
2/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07850
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07850
2/21/2020,Civil Case Cover Sheet,6.0,20CHLC07850
2/21/2020,Complaint,12.0,20CHLC07850
9/30/2020,Writ of Execution: (ALAMEDA),3.0,20CHLC07851
8/7/2020,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC07851
7/27/2020,Request for Entry of Default / Judgment,4.0,20CHLC07851
7/27/2020,Default Judgment,2.0,20CHLC07851
7/27/2020,"Declaration of Interest, Costs and Attorney Fees",4.0,20CHLC07851
3/6/2020,Proof of Personal Service,2.0,20CHLC07851
2/24/2020,Complaint,4.0,20CHLC07851
2/24/2020,Summons: on Complaint,1.0,20CHLC07851
2/24/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07851
2/24/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07851
2/24/2020,Civil Case Cover Sheet,6.0,20CHLC07851
2/9/2023,Acknowledgment of Satisfaction of Judgment,1.0,20CHLC07852
11/19/2021,Writ of Execution: (LOS ANGELES),3.0,20CHLC07852
11/18/2021,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC07852
11/17/2020,Default Judgment,2.0,20CHLC07852
11/13/2020,Declaration : Re: 1788,20.0,20CHLC07852
11/13/2020,Request for Dismissal,2.0,20CHLC07852
11/13/2020,Request for Entry of Default / Judgment,3.0,20CHLC07852
11/13/2020,Declaration : Re: Waiver of Security Interest,1.0,20CHLC07852
11/13/2020,Declaration : Re: CCP 1033,2.0,20CHLC07852
11/13/2020,Declaration : Re: Waiver of Interest in Excess of 10%,1.0,20CHLC07852
9/24/2020,Notice Re: Continuance of Hearing and Order,2.0,20CHLC07852
3/13/2020,Proof of Personal Service,2.0,20CHLC07852
2/21/2020,Summons: on Complaint,1.0,20CHLC07852
2/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07852
2/21/2020,Declaration : Re: Venue,1.0,20CHLC07852
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07852
2/21/2020,Civil Case Cover Sheet,6.0,20CHLC07852
2/21/2020,Complaint,14.0,20CHLC07852
3/1/2021,Proof of Personal Service,2.0,20CHLC07853
7/22/2020,Request for Dismissal,2.0,20CHLC07853
3/9/2020,Proof of Service - No Service,1.0,20CHLC07853
3/6/2020,Proof of Service - No Service,1.0,20CHLC07853
2/21/2020,Complaint,3.0,20CHLC07853
2/21/2020,Civil Case Cover Sheet,6.0,20CHLC07853
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07853
2/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07853
2/21/2020,Summons: on Complaint,1.0,20CHLC07853
9/5/2023,Acknowledgment of Satisfaction of Judgment,1.0,20CHLC07854
2/9/2021,Default Judgment,2.0,20CHLC07854
2/8/2021,Declaration Pursuant to 1717.5 CC re: Attorney Fees,1.0,20CHLC07854
2/8/2021,Request for Dismissal,2.0,20CHLC07854
2/8/2021,Request for Entry of Default / Judgment,2.0,20CHLC07854
2/8/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,16.0,20CHLC07854
2/8/2021,Declaration : IN SUPPORT OF COSTS FOR EFILING FEES,3.0,20CHLC07854
2/8/2021,Declaration : RE 1033 CCP,2.0,20CHLC07854
2/8/2021,Declaration : RE COMPUTATION OF INTEREST,2.0,20CHLC07854
9/24/2020,Notice Re: Continuance of Hearing and Order,2.0,20CHLC07854
7/6/2020,Request for Entry of Default / Judgment,2.0,20CHLC07854
3/18/2020,Proof of Service by Substituted Service,4.0,20CHLC07854
3/18/2020,Proof of Service by Substituted Service,4.0,20CHLC07854
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07854
2/21/2020,Summons: on Complaint,1.0,20CHLC07854
2/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07854
2/21/2020,Civil Case Cover Sheet,6.0,20CHLC07854
2/21/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,20CHLC07854
2/21/2020,Complaint,4.0,20CHLC07854
9/24/2020,Notice Re: Continuance of Hearing and Order,2.0,20CHLC07855
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07855
2/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07855
2/21/2020,Summons: on Complaint,1.0,20CHLC07855
2/21/2020,Complaint,3.0,20CHLC07855
2/21/2020,Civil Case Cover Sheet,6.0,20CHLC07855
2/21/2023,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,20CHLC07856
2/21/2023,Certificate of Mailing for: (Order to Show Cause Re: Failure to File Proof of Service and ...) of 02/21/2023,1.0,20CHLC07856
1/31/2023,Certificate of Mailing for: Notice of Rejection of Electronic Filing,1.0,20CHLC07856
11/1/2022,Declaration : of Plaintiffs Counsel,5.0,20CHLC07856
11/1/2022,Declaration : of non-military service,3.0,20CHLC07856
11/1/2022,Stipulation for Judgment,9.0,20CHLC07856
1/25/2022,Declaration : pursuant to code 1033,3.0,20CHLC07856
1/25/2022,Declaration : of non-military service,3.0,20CHLC07856
1/25/2022,Declaration : in support of calculation of accrued interest,1.0,20CHLC07856
1/25/2022,Request for Entry of Default / Judgment,2.0,20CHLC07856
1/25/2022,Notice of Rejection Default/Clerk's Judgment,2.0,20CHLC07856
2/25/2021,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,20CHLC07856
2/25/2021,Order to Show Cause re: Dismissal (Settlement),2.0,20CHLC07856
2/24/2021,Notice of Settlement,2.0,20CHLC07856
1/19/2021,Declaration : Plaintiff's Declaration in Support of Order to Show Cause Hearing,3.0,20CHLC07856
3/4/2020,Proof of Personal Service,2.0,20CHLC07856
2/20/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07856
2/20/2020,Complaint,4.0,20CHLC07856
2/20/2020,Civil Case Cover Sheet,6.0,20CHLC07856
2/20/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07856
2/20/2020,Summons: on Complaint,1.0,20CHLC07856
,Notice of Rejection of Electronic Filing,1.0,20CHLC07856
,Judgment,2.0,20CHLC07856
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07857
2/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07857
2/21/2020,Summons: on Complaint,1.0,20CHLC07857
2/21/2020,Complaint,3.0,20CHLC07857
2/21/2020,Civil Case Cover Sheet,6.0,20CHLC07857
11/18/2020,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC07858
9/28/2020,Default Judgment,2.0,20CHLC07858
9/25/2020,Request for Entry of Default / Judgment,4.0,20CHLC07858
9/25/2020,"Declaration of Interest, Costs and Attorney Fees",4.0,20CHLC07858
9/24/2020,Notice Re: Continuance of Hearing and Order,2.0,20CHLC07858
3/20/2020,Proof of Service by Substituted Service,6.0,20CHLC07858
2/24/2020,Civil Case Cover Sheet,6.0,20CHLC07858
2/24/2020,Complaint,4.0,20CHLC07858
2/24/2020,Summons: on Complaint,1.0,20CHLC07858
2/24/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07858
2/24/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07858
3/11/2020,Proof of Service - No Service,1.0,20CHLC07859
3/4/2020,Request for Dismissal,2.0,20CHLC07859
2/21/2020,Civil Case Cover Sheet,6.0,20CHLC07859
2/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC07859
2/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC07859
2/21/2020,Summons: on Complaint,1.0,20CHLC07859
