Filed,Document,Total Pages,case_number
9/25/2023,Writ - Return,Currently Unavailable,20CHLC22222
3/16/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,20CHLC22222
3/16/2023,Writ of Execution: (LOS ANGELES),3,20CHLC22222
12/18/2020,Default Judgment,2,20CHLC22222
12/18/2020,Request for Entry of Default / Judgment,2,20CHLC22222
12/18/2020,Declaration : PURSUANT TO CODE 1033,3,20CHLC22222
12/18/2020,Declaration : IN SUPPORT OF CALCUALATION OF ACCRUED INTEREST,1,20CHLC22222
12/18/2020,Declaration : OF NON-MILITARY SERVICE,3,20CHLC22222
11/2/2020,Proof of Service by Substituted Service,3,20CHLC22222
10/1/2020,Notice of Case Assignment - Limited Civil Case,1,20CHLC22222
10/1/2020,Summons: on Complaint,1,20CHLC22222
10/1/2020,Complaint,3,20CHLC22222
10/1/2020,Civil Case Cover Sheet,6,20CHLC22222
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2,20CHLC22222
11/30/2022,Request for Dismissal,3.0,20CHLC22223
2/16/2021,Order to Show Cause re: Dismissal (Settlement),2.0,20CHLC22223
2/11/2021,Notice of Settlement,2.0,20CHLC22223
12/16/2020,Answer,3.0,20CHLC22223
12/16/2020,Notice of Trial,2.0,20CHLC22223
11/18/2020,Proof of Service by Substituted Service,4.0,20CHLC22223
11/12/2020,Proof of Service - No Service,1.0,20CHLC22223
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22223
10/1/2020,Summons: on Complaint,1.0,20CHLC22223
10/1/2020,Complaint,3.0,20CHLC22223
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22223
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22223
4/9/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC22224
10/5/2021,Writ of Execution: (LOS ANGELES),3.0,20CHLC22224
10/4/2021,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC22224
3/16/2021,Default Judgment,2.0,20CHLC22224
3/11/2021,Request for Entry of Default / Judgment,3.0,20CHLC22224
3/11/2021,Request for Dismissal,2.0,20CHLC22224
3/11/2021,Declaration : Re: 1033,2.0,20CHLC22224
3/11/2021,Declaration : Waiver of Interest in Excess of 10%,1.0,20CHLC22224
3/11/2021,Declaration : Re: 1788,16.0,20CHLC22224
3/11/2021,Declaration : Waiver of Security Interest,1.0,20CHLC22224
10/13/2020,Proof of Service by Substituted Service,4.0,20CHLC22224
9/30/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22224
9/30/2020,Summons: on Complaint,1.0,20CHLC22224
9/30/2020,Complaint,12.0,20CHLC22224
9/30/2020,Civil Case Cover Sheet,6.0,20CHLC22224
9/30/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22224
9/30/2020,Declaration : Declaration of Venue,1.0,20CHLC22224
,Writ of Execution: (Los Angeles ),3.0,20CHLC22224
1/28/2021,Request for Dismissal,2.0,20CHLC22225
9/30/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22225
9/30/2020,Summons: on Complaint,1.0,20CHLC22225
9/30/2020,Complaint,11.0,20CHLC22225
9/30/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC22225
9/30/2020,Civil Case Cover Sheet,6.0,20CHLC22225
9/30/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22225
2/23/2023,Writ of Execution: (LOS ANGELES),3,20CHLC22226
2/17/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,20CHLC22226
12/14/2022,Writ - Return,Currently Unavailable,20CHLC22226
6/22/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,20CHLC22226
6/22/2022,Writ of Execution: (Los Angeles),3,20CHLC22226
1/22/2021,Default Judgment,2,20CHLC22226
1/6/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,18,20CHLC22226
1/6/2021,Request for Entry of Default / Judgment,3,20CHLC22226
1/6/2021,Request for Dismissal,2,20CHLC22226
1/6/2021,Declaration : Pursuant to CCP 1033,15,20CHLC22226
10/13/2020,Proof of Service by Substituted Service,4,20CHLC22226
9/30/2020,Notice of Case Assignment - Limited Civil Case,1,20CHLC22226
9/30/2020,Summons: on Complaint,1,20CHLC22226
9/30/2020,Complaint,20,20CHLC22226
9/30/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1,20CHLC22226
9/30/2020,Civil Case Cover Sheet,6,20CHLC22226
9/30/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2,20CHLC22226
5/11/2021,Request for Dismissal,3.0,20CHLC22227
10/21/2020,Proof of Service by Substituted Service,4.0,20CHLC22227
9/30/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22227
9/30/2020,Summons: on Complaint,1.0,20CHLC22227
9/30/2020,Complaint,26.0,20CHLC22227
9/30/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,20CHLC22227
9/30/2020,Civil Case Cover Sheet,6.0,20CHLC22227
9/30/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22227
4/28/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC22228
4/28/2022,Writ of Execution: (SACRAMENTO),3.0,20CHLC22228
4/28/2021,Default Judgment,2.0,20CHLC22228
4/27/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,21.0,20CHLC22228
4/27/2021,Request for Entry of Default / Judgment,3.0,20CHLC22228
4/27/2021,Request for Dismissal,2.0,20CHLC22228
4/27/2021,Declaration : DECL 1033,10.0,20CHLC22228
10/28/2020,Proof of Service by Substituted Service,4.0,20CHLC22228
9/30/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22228
9/30/2020,Summons: on Complaint,1.0,20CHLC22228
9/30/2020,Complaint,20.0,20CHLC22228
9/30/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,20CHLC22228
9/30/2020,Civil Case Cover Sheet,6.0,20CHLC22228
9/30/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22228
8/20/2021,Request for Dismissal,3.0,20CHLC22229
1/19/2021,Proof of Service - No Service,1.0,20CHLC22229
10/19/2020,Proof of Service - No Service,1.0,20CHLC22229
10/13/2020,Proof of Service - No Service,1.0,20CHLC22229
10/6/2020,Proof of Service - No Service,1.0,20CHLC22229
9/30/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22229
9/30/2020,Summons: on Complaint,1.0,20CHLC22229
9/30/2020,Complaint,32.0,20CHLC22229
9/30/2020,Civil Case Cover Sheet,6.0,20CHLC22229
9/30/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22229
8/20/2021,Request for Dismissal,3.0,20CHLC22230
12/23/2020,Proof of Service - No Service,1.0,20CHLC22230
12/21/2020,Proof of Service - No Service,1.0,20CHLC22230
12/21/2020,Proof of Service - No Service,1.0,20CHLC22230
11/3/2020,Proof of Service - No Service,1.0,20CHLC22230
9/30/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22230
9/30/2020,Summons: on Complaint,1.0,20CHLC22230
9/30/2020,Complaint,20.0,20CHLC22230
9/30/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,20CHLC22230
9/30/2020,Civil Case Cover Sheet,6.0,20CHLC22230
9/30/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22230
6/20/2023,Acknowledgment of Satisfaction of Judgment,1,20CHLC22231
4/3/2023,Writ - Return,Currently Unavailable,20CHLC22231
6/30/2021,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,20CHLC22231
6/30/2021,Writ of Execution: (SACRAMENTO),3,20CHLC22231
3/23/2021,Default Judgment,2,20CHLC22231
3/19/2021,Request for Entry of Default / Judgment,3,20CHLC22231
3/19/2021,Request for Dismissal,2,20CHLC22231
3/19/2021,Declaration : Re: C.C.P. 1033,2,20CHLC22231
3/19/2021,Declaration : Re: C.C.P. 1788,17,20CHLC22231
3/19/2021,Declaration : Waiver of Interest in Excess of 10%,1,20CHLC22231
3/19/2021,Declaration : Waiver of Security Interest,1,20CHLC22231
10/15/2020,Proof of Service by Substituted Service,4,20CHLC22231
9/30/2020,Notice of Case Assignment - Limited Civil Case,1,20CHLC22231
9/30/2020,Summons: on Complaint,1,20CHLC22231
9/30/2020,Complaint,13,20CHLC22231
9/30/2020,Civil Case Cover Sheet,6,20CHLC22231
9/30/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2,20CHLC22231
9/30/2020,Declaration : Declaration of Venue,1,20CHLC22231
4/16/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC22232
10/7/2021,Judgment: After Trial,2.0,20CHLC22232
10/7/2021,Minute Order: (Non-Jury Trial),1.0,20CHLC22232
9/29/2021,Witness List,422.0,20CHLC22232
9/29/2021,Trial Brief,5.0,20CHLC22232
9/29/2021,Declaration : Re: Non Military Service,4.0,20CHLC22232
9/23/2021,Notice : Notice of Trial,2.0,20CHLC22232
9/23/2021,Notice : Requesting and Requiring Parties to Attend Trial,3.0,20CHLC22232
11/17/2020,Certificate of Mailing for: [Order on Court Fee Waiver (Superior Court)],1.0,20CHLC22232
11/17/2020,Order on Court Fee Waiver (Superior Court),3.0,20CHLC22232
11/17/2020,Notice of Trial,2.0,20CHLC22232
11/16/2020,Answer,2.0,20CHLC22232
11/16/2020,Proof of Service by Mail,3.0,20CHLC22232
10/21/2020,Proof of Service by Substituted Service,5.0,20CHLC22232
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22232
10/1/2020,Summons: on Complaint,1.0,20CHLC22232
10/1/2020,Complaint,3.0,20CHLC22232
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22232
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22232
,Memorandum of Costs (Summary),2.0,20CHLC22232
,Writ of Execution: (LOS ANGELES ),3.0,20CHLC22232
2/23/2022,Writ of Execution: (LOS ANGELES),3.0,20CHLC22233
2/22/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC22233
6/3/2021,Default Judgment,2.0,20CHLC22233
6/3/2021,Request for Entry of Default / Judgment,2.0,20CHLC22233
6/3/2021,Declaration : pursuant to code 1033,3.0,20CHLC22233
6/3/2021,Declaration : of non-military service,3.0,20CHLC22233
6/3/2021,Declaration : in support of calculation of accrued interest,1.0,20CHLC22233
10/6/2020,Proof of Personal Service,2.0,20CHLC22233
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22233
10/1/2020,Summons: on Complaint,1.0,20CHLC22233
10/1/2020,Complaint,3.0,20CHLC22233
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22233
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22233
4/29/2021,Request for Dismissal,3.0,20CHLC22234
10/23/2020,Proof of Service - No Service,1.0,20CHLC22234
10/20/2020,Proof of Service - No Service,1.0,20CHLC22234
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22234
10/1/2020,Summons: on Complaint,1.0,20CHLC22234
10/1/2020,Complaint,3.0,20CHLC22234
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22234
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22234
5/30/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest: Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC22235
5/30/2024,Writ of Execution: Writ of Execution (LOS ANGELES),3.0,20CHLC22235
6/30/2021,Default Judgment,2.0,20CHLC22235
6/29/2021,Request for Entry of Default / Judgment,2.0,20CHLC22235
6/29/2021,Declaration : in Support of Calculation of Accrued Interest,1.0,20CHLC22235
6/29/2021,Declaration : Pursuant to Code of Civil Procedure 1033,3.0,20CHLC22235
6/29/2021,Declaration : of Non-Military Service,3.0,20CHLC22235
10/6/2020,Proof of Personal Service,2.0,20CHLC22235
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22235
10/1/2020,Summons: on Complaint,1.0,20CHLC22235
10/1/2020,Complaint,3.0,20CHLC22235
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22235
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22235
6/29/2021,Default Judgment,2.0,20CHLC22236
6/29/2021,Request for Entry of Default / Judgment,2.0,20CHLC22236
6/29/2021,Declaration : Pursuant to Code of Civil Procedure 1033,3.0,20CHLC22236
6/29/2021,Declaration : of Non-Military Service,3.0,20CHLC22236
6/29/2021,Declaration : in Support of Calculation of Accrued Interest,1.0,20CHLC22236
10/13/2020,Proof of Personal Service,2.0,20CHLC22236
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22236
10/1/2020,Summons: on Complaint,1.0,20CHLC22236
10/1/2020,Complaint,3.0,20CHLC22236
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22236
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22236
10/20/2020,Request for Dismissal,3.0,20CHLC22237
10/20/2020,Association of Attorney,2.0,20CHLC22237
10/14/2020,Proof of Service - No Service,1.0,20CHLC22237
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22237
10/1/2020,Summons: on Complaint,1.0,20CHLC22237
10/1/2020,Complaint,3.0,20CHLC22237
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22237
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22237
5/19/2022,Request for Dismissal,3.0,20CHLC22238
4/5/2022,Minute Order: (Non-Jury Trial),1.0,20CHLC22238
3/18/2022,Memorandum of Costs (Summary),2.0,20CHLC22238
3/18/2022,Witness List,413.0,20CHLC22238
3/18/2022,Trial Brief,5.0,20CHLC22238
3/18/2022,Declaration : of non military service,3.0,20CHLC22238
3/4/2022,Notice : Requesting and Requiring Parties to Attend Trial,2.0,20CHLC22238
3/4/2022,Notice of Trial,2.0,20CHLC22238
10/7/2021,Minute Order: (Non-Jury Trial),1.0,20CHLC22238
9/24/2021,Memorandum of Costs (Summary),2.0,20CHLC22238
9/24/2021,Witness List: and Evidence List,446.0,20CHLC22238
9/24/2021,Trial Brief,5.0,20CHLC22238
9/24/2021,Declaration : of Non Military Service,4.0,20CHLC22238
9/21/2021,Notice : of Trial,2.0,20CHLC22238
9/21/2021,Notice : Requesting and Requiring Parties to Attend Trial,3.0,20CHLC22238
12/10/2020,Certificate of Mailing for: (Fee Waiver Hearing) of 12/10/2020,1.0,20CHLC22238
12/10/2020,Order on Court Fee Waiver After Hearing (Superior Court),3.0,20CHLC22238
12/10/2020,Minute Order: (Fee Waiver Hearing),1.0,20CHLC22238
12/2/2020,Notice on Hearing About Court Fees,1.0,20CHLC22238
11/18/2020,Notice of Rejection - Pleadings,1.0,20CHLC22238
11/13/2020,Certificate of Mailing for: [Order on Court Fee Waiver (Superior Court)],1.0,20CHLC22238
11/13/2020,Order on Court Fee Waiver (Superior Court),3.0,20CHLC22238
11/12/2020,Answer,6.0,20CHLC22238
11/12/2020,Notice of Trial,2.0,20CHLC22238
10/21/2020,Proof of Service by Substituted Service,4.0,20CHLC22238
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22238
10/1/2020,Summons: on Complaint,1.0,20CHLC22238
10/1/2020,Complaint,3.0,20CHLC22238
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22238
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22238
,Judgment,2.0,20CHLC22238
,Judgment,2.0,20CHLC22238
5/3/2021,Request for Dismissal,3.0,20CHLC22239
11/9/2020,Proof of Service - No Service,1.0,20CHLC22239
11/9/2020,Proof of Service - No Service,1.0,20CHLC22239
10/21/2020,Proof of Service - No Service,1.0,20CHLC22239
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22239
10/1/2020,Summons: on Complaint,1.0,20CHLC22239
10/1/2020,Complaint,3.0,20CHLC22239
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22239
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22239
7/16/2021,Request for Dismissal,2.0,20CHLC22240
11/23/2020,Proof of Service - No Service,1.0,20CHLC22240
11/17/2020,Proof of Service - No Service,1.0,20CHLC22240
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22240
10/1/2020,Summons: on Complaint,1.0,20CHLC22240
10/1/2020,Complaint,6.0,20CHLC22240
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22240
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22240
5/17/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC22242
5/17/2022,Writ of Execution: (LOS ANGELES),3.0,20CHLC22242
2/23/2021,Request for Entry of Default / Judgment,2.0,20CHLC22242
2/23/2021,Request for Dismissal,2.0,20CHLC22242
2/23/2021,Judgment: Default Judgment,2.0,20CHLC22242
11/13/2020,Proof of Service by Substituted Service,3.0,20CHLC22242
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22242
10/1/2020,Summons: on Complaint,1.0,20CHLC22242
10/1/2020,Complaint,3.0,20CHLC22242
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22242
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22242
6/22/2022,Notice : of Entry of Judgment,3.0,20CHLC22243
6/22/2022,Proof of Service by Mail,1.0,20CHLC22243
4/29/2022,Default Judgment,2.0,20CHLC22243
4/29/2022,Request for Entry of Default / Judgment,2.0,20CHLC22243
4/29/2022,Statement of the Case,1.0,20CHLC22243
4/29/2022,Declaration : Re Non Active Military Status,5.0,20CHLC22243
1/28/2022,Notice : of Order to Show Cause,1.0,20CHLC22243
1/28/2022,Proof of Service by Mail,1.0,20CHLC22243
1/12/2022,Proof of Personal Service,2.0,20CHLC22243
10/7/2021,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,20CHLC22243
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22243
10/1/2020,Summons: on Complaint,1.0,20CHLC22243
10/1/2020,Complaint,3.0,20CHLC22243
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22243
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22243
6/30/2021,Default Judgment,2.0,20CHLC22244
6/29/2021,Request for Entry of Default / Judgment,2.0,20CHLC22244
6/29/2021,Declaration : Pursuant to Code of Civil Procedure 1033,3.0,20CHLC22244
6/29/2021,Declaration : of Non-Military Service,3.0,20CHLC22244
6/29/2021,Declaration : in Support of Calculation of Accrued Interest,1.0,20CHLC22244
10/9/2020,Proof of Personal Service,2.0,20CHLC22244
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22244
10/1/2020,Summons: on Complaint,1.0,20CHLC22244
10/1/2020,Complaint,3.0,20CHLC22244
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22244
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22244
4/16/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC22245
10/18/2022,Writ of Execution: (LOS ANGELES),3.0,20CHLC22245
10/7/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC22245
6/29/2021,Default Judgment,2.0,20CHLC22245
6/28/2021,Request for Entry of Default / Judgment,2.0,20CHLC22245
6/28/2021,Declaration : of Non-Military Service,3.0,20CHLC22245
6/28/2021,Declaration : in Support of Calculation of Accrued Interest,1.0,20CHLC22245
6/28/2021,Declaration : Pursuant to Code of Civil Procedure 1033,3.0,20CHLC22245
6/8/2021,Proof of Service by Substituted Service,4.0,20CHLC22245
10/16/2020,Proof of Service by Substituted Service,4.0,20CHLC22245
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22245
10/1/2020,Summons: on Complaint,1.0,20CHLC22245
10/1/2020,Complaint,3.0,20CHLC22245
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22245
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22245
,Writ of Execution: (LOS ANGELES),3.0,20CHLC22245
4/8/2024,Writ - Return,4.0,20CHLC22246
6/30/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC22246
6/30/2023,Writ of Execution: (SACRAMENTO),3.0,20CHLC22246
6/11/2021,Default Judgment,2.0,20CHLC22246
6/11/2021,Request for Entry of Default / Judgment,2.0,20CHLC22246
6/11/2021,Declaration : pursuant to code 1033,3.0,20CHLC22246
6/11/2021,Declaration : of non-military service,3.0,20CHLC22246
6/11/2021,Declaration : in support of calculation of accrued interest,1.0,20CHLC22246
10/14/2020,Proof of Personal Service,2.0,20CHLC22246
10/6/2020,Proof of Service - No Service,1.0,20CHLC22246
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22246
10/1/2020,Summons: on Complaint,1.0,20CHLC22246
10/1/2020,Complaint,3.0,20CHLC22246
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22246
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22246
6/7/2021,Request for Dismissal,3.0,20CHLC22247
4/16/2021,Notice : of Order to Show Cause Re: Dismissal,2.0,20CHLC22247
4/2/2021,Order to Show Cause re: Dismissal (Settlement),2.0,20CHLC22247
4/1/2021,Notice of Settlement,2.0,20CHLC22247
3/5/2021,Proof of Personal Service,2.0,20CHLC22247
11/24/2020,Declaration re: Due Diligence,1.0,20CHLC22247
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22247
10/1/2020,Summons: on Complaint,1.0,20CHLC22247
10/1/2020,Complaint,4.0,20CHLC22247
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22247
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22247
6/29/2021,Writ - Return,2.0,20CHLC22248
12/28/2020,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC22248
12/28/2020,Writ of Execution: (LOS ANGELES),3.0,20CHLC22248
12/8/2020,Default Judgment,2.0,20CHLC22248
12/8/2020,Request for Entry of Default / Judgment,2.0,20CHLC22248
12/8/2020,Declaration re: Attorney's Fees,2.0,20CHLC22248
12/8/2020,Declaration : Re: Underlying Action,12.0,20CHLC22248
11/3/2020,Proof of Personal Service,1.0,20CHLC22248
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22248
10/1/2020,Summons: on Complaint,1.0,20CHLC22248
10/1/2020,Complaint,4.0,20CHLC22248
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22248
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22248
1/23/2024,Judgment: After Court Trial,2,20CHLC22249
12/21/2023,Minute Order: (Non-Jury Trial),1,20CHLC22249
12/13/2023,Exhibit List,68,20CHLC22249
12/13/2023,Trial Brief,4,20CHLC22249
9/19/2023,Minute Order: (Non-Jury Trial),1,20CHLC22249
6/20/2023,Notice : of Trial,1,20CHLC22249
6/20/2023,Proof of Service by Mail,2,20CHLC22249
5/23/2023,Minute Order: (Hearing on Motion to Set Aside/Vacate Default and Default Jud...),1,20CHLC22249
5/11/2023,Notice : of non-opposition to defendant's motion to set aside,1,20CHLC22249
5/11/2023,Proof of Service by Mail,2,20CHLC22249
3/6/2023,Proof of Service by Mail,Currently Unavailable,20CHLC22249
1/30/2023,Motion to Set Aside/Vacate Default and / or Default Judgment,Currently Unavailable,20CHLC22249
9/8/2022,Certificate of Mailing for: (Hearing on Motion to Set Aside/Vacate Default and Default Jud...) of 09/08/2022,1,20CHLC22249
9/8/2022,Minute Order: (Hearing on Motion to Set Aside/Vacate Default and Default Jud...),1,20CHLC22249
8/3/2022,Proof of Service by Mail,3,20CHLC22249
7/15/2022,Motion to Set Aside/Vacate Default and / or Default Judgment,20,20CHLC22249
7/5/2022,Order on Court Fee Waiver (Superior Court),3,20CHLC22249
6/17/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,20CHLC22249
6/17/2022,Writ of Execution: (SACRAMENTO),3,20CHLC22249
6/15/2022,Substitution of Attorney,2,20CHLC22249
6/14/2022,Substitution of Attorney,2,20CHLC22249
12/21/2020,Default Judgment,2,20CHLC22249
12/21/2020,Request for Entry of Default / Judgment,2,20CHLC22249
12/21/2020,Request for Dismissal,2,20CHLC22249
12/21/2020,Declaration re: Attorney's Fees,2,20CHLC22249
12/21/2020,Declaration : Re: Underlying Action,12,20CHLC22249
11/6/2020,Proof of Personal Service,1,20CHLC22249
10/1/2020,Notice of Case Assignment - Limited Civil Case,1,20CHLC22249
10/1/2020,Summons: on Complaint,1,20CHLC22249
10/1/2020,Complaint,4,20CHLC22249
10/1/2020,Civil Case Cover Sheet,6,20CHLC22249
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2,20CHLC22249
10/6/2021,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,20CHLC22250
12/8/2020,Proof of Service - No Service,1.0,20CHLC22250
9/30/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22250
9/30/2020,Summons: on Complaint,1.0,20CHLC22250
9/30/2020,Complaint,20.0,20CHLC22250
9/30/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,20CHLC22250
9/30/2020,Civil Case Cover Sheet,6.0,20CHLC22250
9/30/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22250
5/27/2021,Request for Dismissal,3.0,20CHLC22251
12/2/2020,Answer,3.0,20CHLC22251
12/2/2020,Notice of Trial,2.0,20CHLC22251
11/6/2020,Proof of Service by Substituted Service,4.0,20CHLC22251
10/1/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC22251
10/1/2020,Summons: on Complaint,1.0,20CHLC22251
10/1/2020,Complaint,3.0,20CHLC22251
10/1/2020,Civil Case Cover Sheet,6.0,20CHLC22251
10/1/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC22251
2/4/2021,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC22252
12/8/2020,Default Judgment,2.0,20CHLC22252
