Filed,Document,Total Pages,case_number
10/28/2022,Request for Dismissal,3.0,21CHLC39793
11/22/2021,Declaration : of Non-Service,1.0,21CHLC39793
11/18/2021,Declaration : of Non-Service,1.0,21CHLC39793
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39793
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39793
11/12/2021,Complaint,4.0,21CHLC39793
11/12/2021,Summons: on Complaint,1.0,21CHLC39793
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39793
10/12/2022,Request for Dismissal,2.0,21CHLC39794
8/5/2022,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC39794
8/1/2022,Notice of Settlement,2.0,21CHLC39794
12/20/2021,Proof of Personal Service,2.0,21CHLC39794
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39794
11/12/2021,Complaint,12.0,21CHLC39794
11/12/2021,Summons: on Complaint,1.0,21CHLC39794
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39794
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39794
10/19/2023,Request for Dismissal,3.0,21CHLC39795
11/18/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC39795
8/18/2022,Proof of Service - No Service,3.0,21CHLC39795
12/14/2021,Declaration : Declaration of Non-Service,1.0,21CHLC39795
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39795
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39795
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39795
11/12/2021,Summons: on Complaint,1.0,21CHLC39795
11/12/2021,Complaint,14.0,21CHLC39795
2/22/2022,Notice : ENTRY OF JUDGMENT,4.0,21CHLC39796
2/9/2022,Default Judgment,2.0,21CHLC39796
1/13/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,20.0,21CHLC39796
1/13/2022,Declaration : Attorney's Fees,2.0,21CHLC39796
1/13/2022,Declaration : Interest in Support of Judgment,3.0,21CHLC39796
1/13/2022,Declaration : In Support of Default Judgment,12.0,21CHLC39796
1/13/2022,Request for Dismissal,2.0,21CHLC39796
1/13/2022,Request for Entry of Default / Judgment,3.0,21CHLC39796
12/7/2021,Proof of Personal Service,2.0,21CHLC39796
11/12/2021,Certificate of Mailing,2.0,21CHLC39796
11/12/2021,Complaint,9.0,21CHLC39796
11/12/2021,Summons: on Complaint,1.0,21CHLC39796
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39796
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39796
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39796
8/1/2024,Writ of Execution: Writ of Execution (Los Angeles),3.0,21CHLC39797
7/31/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest: Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC39797
3/1/2023,Default Judgment,2.0,21CHLC39797
2/22/2023,Declaration Pursuant to 585 CCP in Support of Default Judgment,19.0,21CHLC39797
2/22/2023,Request for Entry of Default / Judgment,3.0,21CHLC39797
2/22/2023,Request for Dismissal,2.0,21CHLC39797
2/22/2023,Declaration of Costs - CCP 1033,9.0,21CHLC39797
11/18/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC39797
11/29/2021,Proof of Service by Substituted Service,6.0,21CHLC39797
11/12/2021,Complaint,42.0,21CHLC39797
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39797
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39797
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39797
11/12/2021,Summons: on Complaint,1.0,21CHLC39797
11/3/2022,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC39798
11/2/2022,Notice of Settlement,2.0,21CHLC39798
11/22/2021,Proof of Personal Service,2.0,21CHLC39798
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39798
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39798
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39798
11/12/2021,Summons: on Complaint,1.0,21CHLC39798
11/12/2021,Complaint,3.0,21CHLC39798
10/6/2022,Request for Dismissal,2.0,21CHLC39799
11/23/2021,Proof of Personal Service,2.0,21CHLC39799
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39799
11/12/2021,Complaint,11.0,21CHLC39799
11/12/2021,Summons: on Complaint,1.0,21CHLC39799
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39799
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39799
1/11/2023,Proof of Service by Substituted Service,3.0,21CHLC39800
10/28/2022,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC39800
10/28/2022,Notice of Settlement,2.0,21CHLC39800
10/12/2022,Proof of Service by Substituted Service,3.0,21CHLC39800
2/14/2022,Declaration re: Due Diligence,1.0,21CHLC39800
11/12/2021,Complaint,27.0,21CHLC39800
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39800
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39800
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39800
11/12/2021,Summons: on Complaint,1.0,21CHLC39800
5/20/2022,Request for Dismissal,2.0,21CHLC39801
11/23/2021,Declaration : of Non-Service,1.0,21CHLC39801
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39801
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39801
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39801
11/12/2021,Summons: on Complaint,1.0,21CHLC39801
11/12/2021,Complaint,14.0,21CHLC39801
9/6/2022,Writ - Return,2.0,21CHLC39802
4/29/2022,Proof of Service by Mail,2.0,21CHLC39802
4/29/2022,Acknowledgment of Satisfaction of Judgment,1.0,21CHLC39802
2/24/2022,Writ of Execution: (LOS ANGELES),3.0,21CHLC39802
2/24/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC39802
1/12/2022,Judgment: Judgment,2.0,21CHLC39802
1/11/2022,Declaration : in support of default judgment,12.0,21CHLC39802
1/11/2022,Request for Entry of Default / Judgment,2.0,21CHLC39802
12/21/2021,Proof of Service by Substituted Service,2.0,21CHLC39802
12/21/2021,Proof of Service - No Service,1.0,21CHLC39802
11/12/2021,Summons: on Complaint,1.0,21CHLC39802
11/12/2021,Complaint,3.0,21CHLC39802
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39802
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39802
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39802
11/14/2022,Request for Dismissal,3.0,21CHLC39803
12/7/2021,Proof of Personal Service,2.0,21CHLC39803
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39803
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39803
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39803
11/12/2021,Summons: on Complaint,1.0,21CHLC39803
11/12/2021,Complaint,22.0,21CHLC39803
8/5/2024,Writ - Return: Writ - Return,2.0,21CHLC39804
6/15/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC39804
4/5/2023,Notice : of Entry of Judgment,6.0,21CHLC39804
4/5/2023,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC39804
2/1/2023,Writ of Execution: Writ of Execution (LOS ANGELES ),3.0,21CHLC39804
1/30/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC39804
8/22/2022,Judgment: Default Judgment,2.0,21CHLC39804
8/12/2022,Declaration : in support of default judgment,27.0,21CHLC39804
8/12/2022,Request for Entry of Default / Judgment,3.0,21CHLC39804
8/12/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment: Pursuant to Civil Code 1788.60,29.0,21CHLC39804
11/19/2021,Proof of Personal Service,2.0,21CHLC39804
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39804
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39804
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39804
11/12/2021,Complaint,29.0,21CHLC39804
11/12/2021,Summons: on Complaint,1.0,21CHLC39804
6/7/2022,Writ of Execution: (SACRAMENTO),3.0,21CHLC39805
6/7/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC39805
4/7/2022,Default Judgment,2.0,21CHLC39805
4/4/2022,Minute Order: (Court Order),1.0,21CHLC39805
4/4/2022,Default Judgment,2.0,21CHLC39805
4/4/2022,Certificate of Mailing for: (Court Order) of 04/04/2022,1.0,21CHLC39805
3/21/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,22.0,21CHLC39805
3/21/2022,Request for Entry of Default / Judgment,3.0,21CHLC39805
3/21/2022,Request for Dismissal,2.0,21CHLC39805
3/21/2022,Declaration of Costs - CCP 1033,9.0,21CHLC39805
11/29/2021,Proof of Service by Substituted Service,4.0,21CHLC39805
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39805
11/12/2021,Complaint,23.0,21CHLC39805
11/12/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC39805
11/12/2021,Civil Case Cover Sheet,7.0,21CHLC39805
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39805
11/12/2021,Summons: on Complaint,1.0,21CHLC39805
8/28/2023,Notice of Change of Firm Name,1.0,21CHLC39806
8/1/2022,Default Judgment,2.0,21CHLC39806
7/25/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,32.0,21CHLC39806
7/25/2022,Declaration : Re: 1033,3.0,21CHLC39806
7/25/2022,Declaration : Re: Non Military Status,4.0,21CHLC39806
7/25/2022,Declaration re: Attorney's Fees,1.0,21CHLC39806
7/25/2022,Request for Dismissal,2.0,21CHLC39806
7/25/2022,Request for Entry of Default / Judgment,3.0,21CHLC39806
11/22/2021,Proof of Personal Service,2.0,21CHLC39806
11/12/2021,Complaint,13.0,21CHLC39806
11/12/2021,Summons: on Complaint,1.0,21CHLC39806
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39806
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39806
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39806
12/19/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC39807
1/5/2022,Request for Dismissal,2.0,21CHLC39807
1/5/2022,Request for Entry of Default / Judgment,3.0,21CHLC39807
1/5/2022,Default Judgment,2.0,21CHLC39807
1/5/2022,Declaration : 1033,4.0,21CHLC39807
1/5/2022,Declaration : 1788,17.0,21CHLC39807
11/19/2021,Proof of Personal Service,2.0,21CHLC39807
11/12/2021,Complaint,13.0,21CHLC39807
11/12/2021,Summons: on Complaint,1.0,21CHLC39807
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39807
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39807
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39807
5/20/2022,Request for Dismissal,2.0,21CHLC39808
12/13/2021,Declaration : of Non-Service,1.0,21CHLC39808
11/30/2021,Declaration : of Non-Service,1.0,21CHLC39808
11/29/2021,Declaration : of Non-Service,1.0,21CHLC39808
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39808
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39808
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39808
11/12/2021,Summons: on Complaint,1.0,21CHLC39808
11/12/2021,Complaint,11.0,21CHLC39808
10/19/2023,Request for Dismissal,3.0,21CHLC39809
1/31/2023,Proof of Service - No Service,3.0,21CHLC39809
11/18/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC39809
12/7/2021,Declaration : of Non-Service,2.0,21CHLC39809
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39809
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39809
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39809
11/12/2021,Summons: on Complaint,1.0,21CHLC39809
11/12/2021,Complaint,15.0,21CHLC39809
12/1/2023,Abstract of Judgment - Civil and Small Claims,4.0,21CHLC39810
5/12/2022,Proof of Service by Mail,1.0,21CHLC39810
5/12/2022,Notice : of entry of judgment,3.0,21CHLC39810
5/2/2022,Request for Entry of Default / Judgment,2.0,21CHLC39810
5/2/2022,Default Judgment,2.0,21CHLC39810
5/2/2022,Declaration : RE: CCP 1033,4.0,21CHLC39810
5/2/2022,Declaration : Re non active Military Status,5.0,21CHLC39810
5/2/2022,Statement of the Case,1.0,21CHLC39810
2/17/2022,Proof of Personal Service,3.0,21CHLC39810
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39810
11/12/2021,Complaint,3.0,21CHLC39810
11/12/2021,Summons: on Complaint,1.0,21CHLC39810
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39810
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39810
8/28/2023,Notice of Change of Firm Name,1.0,21CHLC39811
12/9/2022,Proof of Service by Mail,1.0,21CHLC39811
12/9/2022,Notice of Ruling,1.0,21CHLC39811
12/1/2022,Notice of Ruling,1.0,21CHLC39811
12/1/2022,Proof of Service by Mail,1.0,21CHLC39811
11/22/2022,Judgment,2.0,21CHLC39811
11/18/2022,Notice of Entry of Judgment / Dismissal / Other Order,2.0,21CHLC39811
11/18/2022,Minute Order: (Non-Jury Trial),1.0,21CHLC39811
11/18/2022,Judgment,1.0,21CHLC39811
10/4/2022,Proof of Service by Mail,1.0,21CHLC39811
10/4/2022,Memorandum of Costs (Summary),6.0,21CHLC39811
9/20/2022,Order : Deeming RFA's Admitted,2.0,21CHLC39811
9/19/2022,Certificate of Mailing for: (Hearing on Motion to Deem Request for Admissions Admitted) of 09/19/2022,1.0,21CHLC39811
9/19/2022,Minute Order: (Hearing on Motion to Deem Request for Admissions Admitted),1.0,21CHLC39811
2/4/2022,Proof of Service by Mail,1.0,21CHLC39811
2/4/2022,Proof of Service by Mail,2.0,21CHLC39811
2/4/2022,Notice : of Submission,1.0,21CHLC39811
2/4/2022,Memorandum of Points & Authorities,2.0,21CHLC39811
2/4/2022,"Declaration : of Jacob P Wilson, ESQ.",8.0,21CHLC39811
2/4/2022,Motion to Deem RFA's Admitted,2.0,21CHLC39811
2/4/2022,Notice of Motion,3.0,21CHLC39811
12/2/2021,Answer,3.0,21CHLC39811
12/2/2021,Notice of Trial,2.0,21CHLC39811
11/22/2021,Proof of Personal Service,2.0,21CHLC39811
11/12/2021,Summons: on Complaint,1.0,21CHLC39811
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39811
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39811
11/12/2021,Complaint,11.0,21CHLC39811
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39811
8/7/2024,Certificate of Mailing for: Certificate of Mailing for (Order to Show Cause Re: Dismissal (Settlement)) of 08/07/2024,1.0,21CHLC39812
8/7/2024,Minute Order: Minute Order (Order to Show Cause Re: Dismissal (Settlement)),1.0,21CHLC39812
8/22/2023,Notice of Change of Firm Name,1.0,21CHLC39812
12/27/2022,Notice of OSC : of osc,1.0,21CHLC39812
12/27/2022,Proof of Service by Mail,1.0,21CHLC39812
12/14/2022,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC39812
12/13/2022,Notice of Settlement,2.0,21CHLC39812
10/25/2022,Minute Order: (Hearing on Motion to Set Aside/Vacate Default and Default Jud...),1.0,21CHLC39812
10/4/2022,Order : Granting Motion to Set Aside Default and Default Judgment,1.0,21CHLC39812
9/14/2022,Memorandum of Points & Authorities,2.0,21CHLC39812
9/14/2022,Declaration : in Support of Motion,1.0,21CHLC39812
9/14/2022,Proof of Service by Mail,2.0,21CHLC39812
9/14/2022,Motion for Order : Vacating and Setting Aside Default (And Default Judgment),3.0,21CHLC39812
7/18/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC39812
7/18/2022,Writ of Execution: (Sacramento),3.0,21CHLC39812
3/14/2022,Default Judgment,2.0,21CHLC39812
3/11/2022,Request for Dismissal,2.0,21CHLC39812
3/11/2022,Request for Entry of Default / Judgment,3.0,21CHLC39812
3/11/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,33.0,21CHLC39812
3/11/2022,Declaration : Re: 1033,3.0,21CHLC39812
3/11/2022,Declaration : Re: Non Military Status,4.0,21CHLC39812
3/11/2022,Declaration re: Attorney's Fees,1.0,21CHLC39812
12/15/2021,Proof of Personal Service,2.0,21CHLC39812
11/29/2021,Proof of Personal Service,2.0,21CHLC39812
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39812
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39812
11/12/2021,Complaint,14.0,21CHLC39812
11/12/2021,Summons: on Complaint,1.0,21CHLC39812
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39812
,Answer,5.0,21CHLC39812
10/10/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC39813
10/10/2022,Notice : of Entry of Judgment,6.0,21CHLC39813
1/20/2022,Judgment: Default Judgment,2.0,21CHLC39813
1/18/2022,Declaration : in support of default judgment,10.0,21CHLC39813
1/18/2022,Request for Entry of Default / Judgment,2.0,21CHLC39813
11/23/2021,Proof of Personal Service,2.0,21CHLC39813
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39813
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39813
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39813
11/12/2021,Summons: on Complaint,1.0,21CHLC39813
11/12/2021,Complaint,3.0,21CHLC39813
7/24/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC39814
7/24/2023,Writ of Execution: (SAN BERNARDIINO),3.0,21CHLC39814
11/21/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC39814
11/18/2022,Default Judgment,2.0,21CHLC39814
11/16/2022,Request for Dismissal,2.0,21CHLC39814
11/16/2022,Request for Entry of Default / Judgment,3.0,21CHLC39814
11/16/2022,Declaration : Re: Copies,1.0,21CHLC39814
11/16/2022,Declaration : Re: 1788,67.0,21CHLC39814
11/16/2022,Declaration re: Attorney's Fees,10.0,21CHLC39814
8/26/2022,Certificate of Mailing for: [Notice of Rejection of Electronic Filing],1.0,21CHLC39814
8/24/2022,Request for Dismissal,2.0,21CHLC39814
8/24/2022,Request for Entry of Default / Judgment,3.0,21CHLC39814
8/24/2022,Declaration : Re: Copies,1.0,21CHLC39814
8/24/2022,Declaration : Re: 1788,42.0,21CHLC39814
8/24/2022,Declaration re: Attorney's Fees,1.0,21CHLC39814
5/3/2022,Notice of Rejection Default/Clerk's Judgment,2.0,21CHLC39814
5/2/2022,Request for Dismissal,2.0,21CHLC39814
5/2/2022,Request for Dismissal,2.0,21CHLC39814
5/2/2022,Request for Entry of Default / Judgment,3.0,21CHLC39814
5/2/2022,Request for Entry of Default / Judgment,3.0,21CHLC39814
5/2/2022,Declaration : Re: 1788.60(a),67.0,21CHLC39814
5/2/2022,Declaration : Re: Copies,1.0,21CHLC39814
5/2/2022,Declaration : Re: Accepting Copies in Lieu of Originals,1.0,21CHLC39814
5/2/2022,Declaration : Re: 1788.60(a),67.0,21CHLC39814
5/2/2022,Declaration re: Attorney's Fees,1.0,21CHLC39814
5/2/2022,Declaration re: Attorney's Fees,1.0,21CHLC39814
5/2/2022,Notice of Rejection Default/Clerk's Judgment,2.0,21CHLC39814
11/29/2021,Proof of Personal Service,2.0,21CHLC39814
11/15/2021,Summons: on Complaint,1.0,21CHLC39814
11/15/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39814
11/15/2021,Complaint,19.0,21CHLC39814
11/15/2021,Declaration : Re: Venue,1.0,21CHLC39814
11/15/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39814
11/15/2021,Civil Case Cover Sheet,6.0,21CHLC39814
,Notice of Rejection of Electronic Filing,1.0,21CHLC39814
,Default Judgment,2.0,21CHLC39814
1/12/2022,Request for Dismissal,3.0,21CHLC39815
12/17/2021,Declaration : of Non-Service,2.0,21CHLC39815
11/15/2021,Civil Case Cover Sheet,7.0,21CHLC39815
11/15/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39815
11/15/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39815
11/15/2021,Summons: on Complaint,1.0,21CHLC39815
11/15/2021,Complaint,19.0,21CHLC39815
11/15/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC39815
7/17/2023,Request for Dismissal,3.0,21CHLC39816
11/21/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC39816
12/9/2021,Proof of Service by Substituted Service,4.0,21CHLC39816
11/29/2021,Declaration : of Non-Service,1.0,21CHLC39816
11/15/2021,Civil Case Cover Sheet,7.0,21CHLC39816
11/15/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39816
11/15/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39816
11/15/2021,Summons: on Complaint,1.0,21CHLC39816
11/15/2021,Complaint,23.0,21CHLC39816
11/9/2022,Request for Dismissal,2.0,21CHLC39817
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39817
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39817
11/12/2021,Complaint,3.0,21CHLC39817
11/12/2021,Summons: on Complaint,1.0,21CHLC39817
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39817
5/6/2024,Writ - Return,2.0,21CHLC39818
3/6/2024,Writ of Execution: (LOS ANGELES ),3.0,21CHLC39818
3/6/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC39818
12/26/2023,Writ - Return,2.0,21CHLC39818
4/6/2023,Writ of Execution: (LOS ANGELES),3.0,21CHLC39818
4/4/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC39818
5/5/2022,Judgment: Default Judgment,2.0,21CHLC39818
5/2/2022,Declaration of Costs - CCP 1033,9.0,21CHLC39818
5/2/2022,Request for Dismissal,2.0,21CHLC39818
5/2/2022,Request for Entry of Default / Judgment,3.0,21CHLC39818
5/2/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,20.0,21CHLC39818
11/22/2021,Proof of Personal Service,2.0,21CHLC39818
11/12/2021,Civil Case Cover Sheet,7.0,21CHLC39818
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39818
11/12/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC39818
11/12/2021,Complaint,21.0,21CHLC39818
11/12/2021,Summons: on Complaint,1.0,21CHLC39818
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39818
12/23/2021,Request for Dismissal,3.0,21CHLC39819
11/29/2021,Declaration : of Non-Service,1.0,21CHLC39819
11/15/2021,Civil Case Cover Sheet,7.0,21CHLC39819
11/15/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39819
11/15/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39819
11/15/2021,Summons: on Complaint,1.0,21CHLC39819
11/15/2021,Complaint,17.0,21CHLC39819
10/2/2023,Default Judgment,2.0,21CHLC39820
9/29/2023,Declaration of Costs - CCP 1033,10.0,21CHLC39820
9/29/2023,Request for Dismissal,2.0,21CHLC39820
9/29/2023,Request for Entry of Default / Judgment,3.0,21CHLC39820
9/29/2023,Declaration Pursuant to 585 CCP in Support of Default Judgment,27.0,21CHLC39820
4/25/2023,Proof of Service by Substituted Service,5.0,21CHLC39820
11/21/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC39820
11/21/2022,Certificate of Mailing for: (Order to Show Cause Re: Failure to File Proof of Service and ...) of 11/21/2022,1.0,21CHLC39820
12/2/2021,Declaration : of Non-Service,1.0,21CHLC39820
11/15/2021,Complaint,22.0,21CHLC39820
11/15/2021,Summons: on Complaint,1.0,21CHLC39820
11/15/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39820
11/15/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39820
11/15/2021,Civil Case Cover Sheet,7.0,21CHLC39820
11/15/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC39820
7/21/2023,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC39821
11/1/2022,Default Judgment: Default Judgment,2.0,21CHLC39821
10/27/2022,Request for Dismissal,2.0,21CHLC39821
10/27/2022,Request for Entry of Default / Judgment,3.0,21CHLC39821
10/27/2022,Declaration : Declaration 1788,17.0,21CHLC39821
10/27/2022,Declaration : Declaration 1033,4.0,21CHLC39821
9/14/2022,Proof of Personal Service,3.0,21CHLC39821
1/3/2022,Declaration : Declaration of Non-Service,1.0,21CHLC39821
12/9/2021,Declaration : Declaration of Non-Service,1.0,21CHLC39821
11/12/2021,Complaint,13.0,21CHLC39821
11/12/2021,Summons: on Complaint,1.0,21CHLC39821
11/12/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC39821
11/12/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC39821
11/12/2021,Civil Case Cover Sheet,6.0,21CHLC39821
7/1/2022,Stipulation and Order : FOR ENTRY OF JUDGMENT PENDING PERFORMANCE PURSUANT TO CODE OF CIVIL PROCEDURE SECTION 664.6,8.0,21CHLC39822
6/30/2022,Notice of Settlement,2.0,21CHLC39822
6/30/2022,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC39822
4/12/2022,Motion for Summary Judgment,2.0,21CHLC39822
4/12/2022,Separate Statement,4.0,21CHLC39822
4/12/2022,Proof of Service by Mail,3.0,21CHLC39822
4/12/2022,Memorandum of Points & Authorities,5.0,21CHLC39822
4/12/2022,Declaration : Plaintiff's Evidence in Support of its Motion for Summary Judgment,50.0,21CHLC39822
